Symbol,Date,Metric,Value
GOOG,2014-03-03,Low,592.218201
GOOG,2014-03-04,Low,600.842102
GOOG,2014-03-05,Low,601.790955
GOOG,2014-03-06,Low,605.362671
GOOG,2014-03-07,Low,601.805847
GOOG,2014-03-10,Low,598.154602
GOOG,2014-03-11,Low,594.453674
GOOG,2014-03-12,Low,588.26886
GOOG,2014-03-13,Low,588.552063
GOOG,2014-03-14,Low,582.476563
GOOG,2014-03-17,Low,585.248535
GOOG,2014-03-18,Low,592.675232
GOOG,2014-03-19,Low,593.345886
GOOG,2014-03-20,Low,593.81781
GOOG,2014-03-21,Low,587.40448
GOOG,2014-03-24,Low,569.272461
GOOG,2014-03-25,Low,569.794067
GOOG,2014-03-26,Low,562.094116
GOOG,2014-03-27,Low,549.896362
GOOG,2014-03-28,Low,555.614929
GOOG,2014-03-31,Low,553.88446
GOOG,2014-04-01,Low,555.654724
GOOG,2014-04-02,Low,559.115662
GOOG,2014-04-03,Low,561.045044
GOOG,2014-04-04,Low,540.03064
GOOG,2014-04-07,Low,524.267273
GOOG,2014-04-08,Low,538.648193
GOOG,2014-04-09,Low,549.926208
GOOG,2014-04-10,Low,536.947571
GOOG,2014-04-11,Low,523.650696
GOOG,2014-04-14,Low,526.664124
GOOG,2014-04-15,Low,515.624817
GOOG,2014-04-16,Low,537.046997
GOOG,2014-04-17,Low,528.245422
GOOG,2014-04-21,Low,522.725769
GOOG,2014-04-22,Low,524.625305
GOOG,2014-04-23,Low,523.372192
GOOG,2014-04-24,Low,519.264832
GOOG,2014-04-25,Low,512.60144
GOOG,2014-04-28,Low,500.050446
GOOG,2014-04-29,Low,513.496521
GOOG,2014-04-30,Low,519.662598
GOOG,2014-05-01,Low,521.015198
GOOG,2014-05-02,Low,522.735718
GOOG,2014-05-05,Low,518.469177
GOOG,2014-05-06,Low,512.243408
GOOG,2014-05-07,Low,500.547729
GOOG,2014-05-08,Low,503.680481
GOOG,2014-05-09,Low,501.44281
GOOG,2014-05-12,Low,516.171814
GOOG,2014-05-13,Low,526.61438
GOOG,2014-05-14,Low,522.41748
GOOG,2014-05-15,Low,514.590515
GOOG,2014-05-16,Low,512.621338
GOOG,2014-05-19,Low,514.752625
GOOG,2014-05-20,Low,523.421936
GOOG,2014-05-21,Low,529.001282
GOOG,2014-05-22,Low,537.822754
GOOG,2014-05-23,Low,540.726807
GOOG,2014-05-27,Low,551.318542
GOOG,2014-05-28,Low,557.93219
GOOG,2014-05-29,Low,555.654724
GOOG,2014-05-30,Low,552.869995
GOOG,2014-06-02,Low,542.745667
GOOG,2014-06-03,Low,539.583069
GOOG,2014-06-04,Low,535.803833
GOOG,2014-06-05,Low,541.472717
GOOG,2014-06-06,Low,545.928223
GOOG,2014-06-09,Low,552.999329
GOOG,2014-06-10,Low,554.849121
GOOG,2014-06-11,Low,551.984863
GOOG,2014-06-12,Low,545.460754
GOOG,2014-06-13,Low,542.576599
GOOG,2014-06-16,Low,538.558716
GOOG,2014-06-17,Low,536.380676
GOOG,2014-06-18,Low,541.025146
GOOG,2014-06-19,Low,545.510498
GOOG,2014-06-20,Low,547.382202
GOOG,2014-06-23,Low,551.219116
GOOG,2014-06-24,Low,557.942139
GOOG,2014-06-25,Low,562.129089
GOOG,2014-06-26,Low,568.722839
GOOG,2014-06-27,Low,570.66217
GOOG,2014-06-30,Low,571.606995
GOOG,2014-07-01,Low,573.496582
GOOG,2014-07-02,Low,577.216125
GOOG,2014-07-03,Low,577.743286
GOOG,2014-07-07,Low,576.420532
GOOG,2014-07-08,Low,563.039124
GOOG,2014-07-09,Low,566.26239
GOOG,2014-07-10,Low,561.920288
GOOG,2014-07-11,Low,568.295227
GOOG,2014-07-14,Low,574.86908
GOOG,2014-07-15,Low,573.407104
GOOG,2014-07-16,Low,579.016235
GOOG,2014-07-17,Low,565.500549
GOOG,2014-07-18,Low,578.817322
GOOG,2014-07-21,Low,582.032654
GOOG,2014-07-22,Low,587.3703
GOOG,2014-07-23,Low,589.259949
GOOG,2014-07-24,Low,588.533936
GOOG,2014-07-25,Low,583.819824
GOOG,2014-07-28,Low,581.555298
GOOG,2014-07-29,Low,580.324097
GOOG,2014-07-30,Low,580.806396
GOOG,2014-07-31,Low,566.882996
GOOG,2014-08-01,Low,559.772095
GOOG,2014-08-04,Low,561.015259
GOOG,2014-08-05,Low,559.533386
GOOG,2014-08-06,Low,556.937683
GOOG,2014-08-07,Low,558.031616
GOOG,2014-08-08,Low,557.285767
GOOG,2014-08-11,Low,562.904846
GOOG,2014-08-12,Low,557.812866
GOOG,2014-08-13,Low,562.656189
GOOG,2014-08-14,Low,567.758179
GOOG,2014-08-15,Low,567.400146
GOOG,2014-08-18,Low,572.850159
GOOG,2014-08-19,Low,580.806396
GOOG,2014-08-20,Low,579.384216
GOOG,2014-08-21,Low,577.962036
GOOG,2014-08-22,Low,577.464783
GOOG,2014-08-25,Low,575.83374
GOOG,2014-08-26,Low,573.427002
GOOG,2014-08-27,Low,566.985413
GOOG,2014-08-28,Low,563.99884
GOOG,2014-08-29,Low,563.968018
GOOG,2014-09-02,Low,568.066467
GOOG,2014-09-03,Low,571.855652
GOOG,2014-09-04,Low,576.052551
GOOG,2014-09-05,Low,578.767639
GOOG,2014-09-08,Low,583.093811
GOOG,2014-09-09,Low,576.828308
GOOG,2014-09-10,Low,573.785034
GOOG,2014-09-11,Low,573.108765
GOOG,2014-09-12,Low,571.318604
GOOG,2014-09-15,Low,565.102783
GOOG,2014-09-16,Low,569.528442
GOOG,2014-09-17,Low,575.609985
GOOG,2014-09-18,Low,581.800964
GOOG,2014-09-19,Low,586.276367
GOOG,2014-09-22,Low,580.269348
GOOG,2014-09-23,Low,577.822815
GOOG,2014-09-24,Low,577.345459
GOOG,2014-09-25,Low,571.0401
GOOG,2014-09-26,Low,571.517517
GOOG,2014-09-29,Low,568.04657
GOOG,2014-09-30,Low,569.717407
GOOG,2014-10-01,Low,563.909302
GOOG,2014-10-02,Low,560.239502
GOOG,2014-10-03,Low,569.369324
GOOG,2014-10-06,Low,571.298706
GOOG,2014-10-07,Low,560.657227
GOOG,2014-10-08,Low,554.441406
GOOG,2014-10-09,Low,556.002808
GOOG,2014-10-10,Low,541.07489
GOOG,2014-10-13,Low,530.184753
GOOG,2014-10-14,Low,530.254395
GOOG,2014-10-15,Low,515.465698
GOOG,2014-10-16,Low,512.183716
GOOG,2014-10-17,Low,505.749115
GOOG,2014-10-20,Low,505.321472
GOOG,2014-10-21,Low,516.27124
GOOG,2014-10-22,Low,525.908264
GOOG,2014-10-23,Low,532.919739
GOOG,2014-10-24,Low,532.860046
GOOG,2014-10-27,Low,534.093262
GOOG,2014-10-28,Low,538.658142
GOOG,2014-10-29,Low,543.988831
GOOG,2014-10-30,Low,540.537842
GOOG,2014-10-31,Low,551.71637
GOOG,2014-11-03,Low,550.204651
GOOG,2014-11-04,Low,546.296143
GOOG,2014-11-05,Low,541.07489
GOOG,2014-11-06,Low,538.011719
GOOG,2014-11-07,Low,535.724304
GOOG,2014-11-10,Low,538.061462
GOOG,2014-11-11,Low,543.312561
GOOG,2014-11-12,Low,542.188782
GOOG,2014-11-13,Low,540.507996
GOOG,2014-11-14,Low,539.185242
GOOG,2014-11-17,Low,531.140503
GOOG,2014-11-18,Low,531.248901
GOOG,2014-11-19,Low,527.181274
GOOG,2014-11-20,Low,528.175781
GOOG,2014-11-21,Low,533.625854
GOOG,2014-11-24,Low,532.690979
GOOG,2014-11-25,Low,535.656677
GOOG,2014-11-26,Low,534.105225
GOOG,2014-11-28,Low,533.665649
GOOG,2014-12-01,Low,528.951538
GOOG,2014-12-02,Low,526.902832
GOOG,2014-12-03,Low,526.365784
GOOG,2014-12-04,Low,525.699402
GOOG,2014-12-05,Low,521.412964
GOOG,2014-12-08,Low,520.925659
GOOG,2014-12-09,Low,517.653687
GOOG,2014-12-10,Low,522.685974
GOOG,2014-12-11,Low,524.21759
GOOG,2014-12-12,Low,515.82373
GOOG,2014-12-15,Low,510.463196
GOOG,2014-12-16,Low,486.325928
GOOG,2014-12-17,Low,494.093201
GOOG,2014-12-18,Low,501.940063
GOOG,2014-12-19,Low,504.138977
GOOG,2014-12-22,Low,513.257813
GOOG,2014-12-23,Low,523.411987
GOOG,2014-12-24,Low,524.138
GOOG,2014-12-26,Low,524.426392
GOOG,2014-12-29,Low,527.112671
GOOG,2014-12-30,Low,524.247375
GOOG,2014-12-31,Low,522.924683
GOOG,2015-01-02,Low,521.231628
GOOG,2015-01-05,Low,510.252045
GOOG,2015-01-06,Low,498.3078
GOOG,2015-01-07,Low,496.915436
GOOG,2015-01-08,Low,488.312805
GOOG,2015-01-09,Low,492.082062
GOOG,2015-01-12,Low,484.891632
GOOG,2015-01-13,Low,489.69519
GOOG,2015-01-14,Low,490.301849
GOOG,2015-01-15,Low,495.035797
GOOG,2015-01-16,Low,497.263519
GOOG,2015-01-20,Low,503.246613
GOOG,2015-01-21,Low,503.429596
GOOG,2015-01-22,Low,516.855713
GOOG,2015-01-23,Low,530.082947
GOOG,2015-01-26,Low,526.771179
GOOG,2015-01-27,Low,515.354004
GOOG,2015-01-28,Low,507.208801
GOOG,2015-01-29,Low,498.45697
GOOG,2015-01-30,Low,512.698608
GOOG,2015-02-02,Low,515.712036
GOOG,2015-02-03,Low,520.39624
GOOG,2015-02-04,Low,518.417114
GOOG,2015-02-05,Low,519.232666
GOOG,2015-02-06,Low,523.528992
GOOG,2015-02-09,Low,523.141113
GOOG,2015-02-10,Low,524.036194
GOOG,2015-02-11,Low,530.458862
GOOG,2015-02-12,Low,531.746765
GOOG,2015-02-13,Low,540.157471
GOOG,2015-02-17,Low,538.128662
GOOG,2015-02-18,Low,534.568237
GOOG,2015-02-19,Low,535.067932
GOOG,2015-02-20,Low,532.867615
GOOG,2015-02-23,Low,526.512573
GOOG,2015-02-24,Low,525.358948
GOOG,2015-02-25,Low,532.514526
GOOG,2015-02-26,Low,538.536377
GOOG,2015-02-27,Low,549.874023
GOOG,2015-03-02,Low,555.692017
GOOG,2015-03-03,Low,563.419495
GOOG,2015-03-04,Low,564.901306
GOOG,2015-03-05,Low,570.27179
GOOG,2015-03-06,Low,563.658142
GOOG,2015-03-09,Low,560.450806
GOOG,2015-03-10,Low,551.694031
GOOG,2015-03-11,Low,547.666138
GOOG,2015-03-12,Low,547.447388
GOOG,2015-03-13,Low,541.241516
GOOG,2015-03-16,Low,543.01178
GOOG,2015-03-17,Low,545.000854
GOOG,2015-03-18,Low,544.006287
GOOG,2015-03-19,Low,553.101257
GOOG,2015-03-20,Low,555.990356
GOOG,2015-03-23,Low,552.787964
GOOG,2015-03-24,Low,558.13855
GOOG,2015-03-25,Low,555.682068
GOOG,2015-03-26,Low,547.636353
GOOG,2015-03-27,Low,545.130127
GOOG,2015-03-30,Low,545.169922
GOOG,2015-03-31,Low,543.727844
GOOG,2015-04-01,Low,536.547363
GOOG,2015-04-02,Low,530.925293
GOOG,2015-04-06,Low,526.671692
GOOG,2015-04-07,Low,533.066528
GOOG,2015-04-08,Low,535.433472
GOOG,2015-04-09,Low,532.559326
GOOG,2015-04-10,Low,534.369324
GOOG,2015-04-13,Low,534.369324
GOOG,2015-04-14,Low,525.201782
GOOG,2015-04-15,Low,520.358765
GOOG,2015-04-16,Low,526.711487
GOOG,2015-04-17,Low,518.158569
GOOG,2015-04-20,Low,521.629456
GOOG,2015-04-21,Low,530.756592
GOOG,2015-04-22,Low,528.839783
GOOG,2015-04-23,Low,537.273376
GOOG,2015-04-24,Low,554.200195
GOOG,2015-04-27,Low,553.200012
GOOG,2015-04-28,Low,550.366028
GOOG,2015-04-29,Low,546.905029
GOOG,2015-04-30,Low,535.049988
GOOG,2015-05-01,Low,532.099976
GOOG,2015-05-04,Low,535.059998
GOOG,2015-05-05,Low,530.390991
GOOG,2015-05-06,Low,521.085022
GOOG,2015-05-07,Low,521.75
GOOG,2015-05-08,Low,525.0
GOOG,2015-05-11,Low,535.400024
GOOG,2015-05-12,Low,525.26001
GOOG,2015-05-13,Low,528.655029
GOOG,2015-05-14,Low,532.409973
GOOG,2015-05-15,Low,530.380005
GOOG,2015-05-18,Low,528.849976
GOOG,2015-05-19,Low,533.039978
GOOG,2015-05-20,Low,532.971985
GOOG,2015-05-21,Low,535.97998
GOOG,2015-05-22,Low,539.51001
GOOG,2015-05-26,Low,529.880005
GOOG,2015-05-27,Low,531.710022
GOOG,2015-05-28,Low,536.25
GOOG,2015-05-29,Low,531.450012
GOOG,2015-06-01,Low,529.76001
GOOG,2015-06-02,Low,531.330017
GOOG,2015-06-03,Low,537.109985
GOOG,2015-06-04,Low,534.320007
GOOG,2015-06-05,Low,532.52002
GOOG,2015-06-08,Low,526.23999
GOOG,2015-06-09,Low,523.01001
GOOG,2015-06-10,Low,529.349976
GOOG,2015-06-11,Low,533.02002
GOOG,2015-06-12,Low,530.159973
GOOG,2015-06-15,Low,524.0
GOOG,2015-06-16,Low,525.559998
GOOG,2015-06-17,Low,525.099976
GOOG,2015-06-18,Low,530.789978
GOOG,2015-06-19,Low,533.01001
GOOG,2015-06-22,Low,537.530029
GOOG,2015-06-23,Low,535.25
GOOG,2015-06-24,Low,535.659973
GOOG,2015-06-25,Low,535.22998
GOOG,2015-06-26,Low,531.349976
GOOG,2015-06-29,Low,520.539978
GOOG,2015-06-30,Low,520.5
GOOG,2015-07-01,Low,518.22998
GOOG,2015-07-02,Low,521.080017
GOOG,2015-07-06,Low,519.0
GOOG,2015-07-07,Low,515.179993
GOOG,2015-07-08,Low,516.109985
GOOG,2015-07-09,Low,520.349976
GOOG,2015-07-10,Low,525.549988
GOOG,2015-07-13,Low,532.400024
GOOG,2015-07-14,Low,546.710022
GOOG,2015-07-15,Low,556.789978
GOOG,2015-07-16,Low,565.0
GOOG,2015-07-17,Low,645.0
GOOG,2015-07-20,Low,653.01001
GOOG,2015-07-21,Low,654.299988
GOOG,2015-07-22,Low,659.0
GOOG,2015-07-23,Low,641.0
GOOG,2015-07-24,Low,622.52002
GOOG,2015-07-27,Low,620.5
GOOG,2015-07-28,Low,623.309998
GOOG,2015-07-29,Low,622.650024
GOOG,2015-07-30,Low,622.049988
GOOG,2015-07-31,Low,625.5
GOOG,2015-08-03,Low,625.340027
GOOG,2015-08-04,Low,627.159973
GOOG,2015-08-05,Low,633.159973
GOOG,2015-08-06,Low,632.25
GOOG,2015-08-07,Low,629.710022
GOOG,2015-08-10,Low,631.249023
GOOG,2015-08-11,Low,654.27002
GOOG,2015-08-12,Low,652.289978
GOOG,2015-08-13,Low,651.661011
GOOG,2015-08-14,Low,652.659973
GOOG,2015-08-17,Low,651.23999
GOOG,2015-08-18,Low,653.460022
GOOG,2015-08-19,Low,654.190002
GOOG,2015-08-20,Low,642.900024
GOOG,2015-08-21,Low,612.330017
GOOG,2015-08-24,Low,565.049988
GOOG,2015-08-25,Low,581.109985
GOOG,2015-08-26,Low,599.049988
GOOG,2015-08-27,Low,622.0
GOOG,2015-08-28,Low,624.559998
GOOG,2015-08-31,Low,617.679993
GOOG,2015-09-01,Low,594.099976
GOOG,2015-09-02,Low,599.710022
GOOG,2015-09-03,Low,602.820984
GOOG,2015-09-04,Low,595.25
GOOG,2015-09-08,Low,604.119995
GOOG,2015-09-09,Low,609.599976
GOOG,2015-09-10,Low,611.429993
GOOG,2015-09-11,Low,617.419983
GOOG,2015-09-14,Low,619.429993
GOOG,2015-09-15,Low,623.780029
GOOG,2015-09-16,Low,632.320007
GOOG,2015-09-17,Low,635.02002
GOOG,2015-09-18,Low,627.02002
GOOG,2015-09-21,Low,625.940002
GOOG,2015-09-22,Low,615.429993
GOOG,2015-09-23,Low,620.0
GOOG,2015-09-24,Low,612.400024
GOOG,2015-09-25,Low,611.0
GOOG,2015-09-28,Low,589.380005
GOOG,2015-09-29,Low,590.219971
GOOG,2015-09-30,Low,600.72998
GOOG,2015-10-01,Low,599.849976
GOOG,2015-10-02,Low,603.130005
GOOG,2015-10-05,Low,627.0
GOOG,2015-10-06,Low,636.530029
GOOG,2015-10-07,Low,632.150024
GOOG,2015-10-08,Low,625.559998
GOOG,2015-10-09,Low,635.317993
GOOG,2015-10-12,Low,639.01001
GOOG,2015-10-13,Low,643.150024
GOOG,2015-10-14,Low,648.849976
GOOG,2015-10-15,Low,654.460022
GOOG,2015-10-16,Low,657.200012
GOOG,2015-10-19,Low,659.580017
GOOG,2015-10-20,Low,644.195007
GOOG,2015-10-21,Low,641.72998
GOOG,2015-10-22,Low,644.01001
GOOG,2015-10-23,Low,701.5
GOOG,2015-10-26,Low,701.26001
GOOG,2015-10-27,Low,704.549988
GOOG,2015-10-28,Low,703.080017
GOOG,2015-10-29,Low,710.01001
GOOG,2015-10-30,Low,710.049988
GOOG,2015-11-02,Low,705.849976
GOOG,2015-11-03,Low,714.719971
GOOG,2015-11-04,Low,721.900024
GOOG,2015-11-05,Low,729.469971
GOOG,2015-11-06,Low,727.01001
GOOG,2015-11-09,Low,719.429993
GOOG,2015-11-10,Low,718.5
GOOG,2015-11-11,Low,730.22998
GOOG,2015-11-12,Low,728.64502
GOOG,2015-11-13,Low,716.72998
GOOG,2015-11-16,Low,711.330017
GOOG,2015-11-17,Low,723.026978
GOOG,2015-11-18,Low,727.0
GOOG,2015-11-19,Low,737.429993
GOOG,2015-11-20,Low,743.0
GOOG,2015-11-23,Low,751.820007
GOOG,2015-11-24,Low,737.630005
GOOG,2015-11-25,Low,746.059998
GOOG,2015-11-27,Low,747.48999
GOOG,2015-11-30,Low,741.27002
GOOG,2015-12-01,Low,746.700012
GOOG,2015-12-02,Low,758.960022
GOOG,2015-12-03,Low,745.630005
GOOG,2015-12-04,Low,750.0
GOOG,2015-12-07,Low,755.090027
GOOG,2015-12-08,Low,754.200012
GOOG,2015-12-09,Low,737.000977
GOOG,2015-12-10,Low,743.830017
GOOG,2015-12-11,Low,736.75
GOOG,2015-12-14,Low,724.169983
GOOG,2015-12-15,Low,743.01001
GOOG,2015-12-16,Low,739.434998
GOOG,2015-12-17,Low,749.0
GOOG,2015-12-18,Low,738.150024
GOOG,2015-12-21,Low,740.0
GOOG,2015-12-22,Low,745.530029
GOOG,2015-12-23,Low,744.0
GOOG,2015-12-24,Low,746.619995
GOOG,2015-12-28,Low,749.52002
GOOG,2015-12-29,Low,766.429993
GOOG,2015-12-30,Low,766.900024
GOOG,2015-12-31,Low,758.340027
GOOG,2016-01-04,Low,731.257996
GOOG,2016-01-05,Low,738.640015
GOOG,2016-01-06,Low,728.919983
GOOG,2016-01-07,Low,719.059998
GOOG,2016-01-08,Low,713.0
GOOG,2016-01-11,Low,703.539978
GOOG,2016-01-12,Low,717.317017
GOOG,2016-01-13,Low,698.609985
GOOG,2016-01-14,Low,689.099976
GOOG,2016-01-15,Low,685.369995
GOOG,2016-01-19,Low,693.409973
GOOG,2016-01-20,Low,673.26001
GOOG,2016-01-21,Low,694.460022
GOOG,2016-01-22,Low,720.120972
GOOG,2016-01-25,Low,710.01001
GOOG,2016-01-26,Low,706.47998
GOOG,2016-01-27,Low,694.390015
GOOG,2016-01-28,Low,712.349976
GOOG,2016-01-29,Low,726.799988
GOOG,2016-02-01,Low,743.27002
GOOG,2016-02-02,Low,764.650024
GOOG,2016-02-03,Low,720.5
GOOG,2016-02-04,Low,701.859985
GOOG,2016-02-05,Low,680.150024
GOOG,2016-02-08,Low,663.059998
GOOG,2016-02-09,Low,668.77002
GOOG,2016-02-10,Low,682.130005
GOOG,2016-02-11,Low,668.867981
GOOG,2016-02-12,Low,678.599976
GOOG,2016-02-16,Low,685.049988
GOOG,2016-02-17,Low,691.380005
GOOG,2016-02-18,Low,696.030029
GOOG,2016-02-19,Low,694.049988
GOOG,2016-02-22,Low,702.51001
GOOG,2016-02-23,Low,693.580017
GOOG,2016-02-24,Low,680.780029
GOOG,2016-02-25,Low,690.585022
GOOG,2016-02-26,Low,700.859985
GOOG,2016-02-29,Low,697.679993
GOOG,2016-03-01,Low,699.77002
GOOG,2016-03-02,Low,712.0
GOOG,2016-03-03,Low,706.02002
GOOG,2016-03-04,Low,706.02002
GOOG,2016-03-07,Low,686.900024
GOOG,2016-03-08,Low,685.340027
GOOG,2016-03-09,Low,694.0
GOOG,2016-03-10,Low,703.359985
GOOG,2016-03-11,Low,717.125
GOOG,2016-03-14,Low,725.150024
GOOG,2016-03-15,Low,724.77002
GOOG,2016-03-16,Low,724.51001
GOOG,2016-03-17,Low,736.0
GOOG,2016-03-18,Low,731.830017
GOOG,2016-03-21,Low,733.515991
GOOG,2016-03-22,Low,737.460022
GOOG,2016-03-23,Low,736.150024
GOOG,2016-03-24,Low,731.0
GOOG,2016-03-28,Low,732.5
GOOG,2016-03-29,Low,728.76001
GOOG,2016-03-30,Low,748.73999
GOOG,2016-03-31,Low,740.940002
GOOG,2016-04-01,Low,737.0
GOOG,2016-04-04,Low,742.429993
GOOG,2016-04-05,Low,735.369995
GOOG,2016-04-06,Low,735.559998
GOOG,2016-04-07,Low,736.280029
GOOG,2016-04-08,Low,735.549988
GOOG,2016-04-11,Low,736.049988
GOOG,2016-04-12,Low,731.01001
GOOG,2016-04-13,Low,744.260986
GOOG,2016-04-14,Low,752.705017
GOOG,2016-04-15,Low,752.69397
GOOG,2016-04-18,Low,757.299988
GOOG,2016-04-19,Low,749.330017
GOOG,2016-04-20,Low,750.01001
GOOG,2016-04-21,Low,749.549988
GOOG,2016-04-22,Low,713.609985
GOOG,2016-04-25,Low,715.590027
GOOG,2016-04-26,Low,703.026001
GOOG,2016-04-27,Low,692.36499
GOOG,2016-04-28,Low,689.549988
GOOG,2016-04-29,Low,689.0
GOOG,2016-05-02,Low,691.0
GOOG,2016-05-03,Low,692.0
GOOG,2016-05-04,Low,689.01001
GOOG,2016-05-05,Low,695.719971
GOOG,2016-05-06,Low,698.106995
GOOG,2016-05-09,Low,710.0
GOOG,2016-05-10,Low,715.719971
GOOG,2016-05-11,Low,712.799988
GOOG,2016-05-12,Low,709.0
GOOG,2016-05-13,Low,709.26001
GOOG,2016-05-16,Low,705.650024
GOOG,2016-05-17,Low,704.109985
GOOG,2016-05-18,Low,700.630005
GOOG,2016-05-19,Low,696.799988
GOOG,2016-05-20,Low,700.52002
GOOG,2016-05-23,Low,704.179993
GOOG,2016-05-24,Low,706.859985
GOOG,2016-05-25,Low,719.705017
GOOG,2016-05-26,Low,720.280029
GOOG,2016-05-27,Low,724.0
GOOG,2016-05-31,Low,731.26001
GOOG,2016-06-01,Low,730.659973
GOOG,2016-06-02,Low,724.169983
GOOG,2016-06-03,Low,720.559998
GOOG,2016-06-06,Low,714.609985
GOOG,2016-06-07,Low,716.549988
GOOG,2016-06-08,Low,720.580017
GOOG,2016-06-09,Low,722.335999
GOOG,2016-06-10,Low,716.429993
GOOG,2016-06-13,Low,716.51001
GOOG,2016-06-14,Low,713.119995
GOOG,2016-06-15,Low,717.309998
GOOG,2016-06-16,Low,703.26001
GOOG,2016-06-17,Low,688.452026
GOOG,2016-06-20,Low,693.409973
GOOG,2016-06-21,Low,692.01001
GOOG,2016-06-22,Low,693.08197
GOOG,2016-06-23,Low,687.0
GOOG,2016-06-24,Low,673.450012
GOOG,2016-06-27,Low,663.283997
GOOG,2016-06-28,Low,673.0
GOOG,2016-06-29,Low,681.409973
GOOG,2016-06-30,Low,683.650024
GOOG,2016-07-01,Low,692.130005
GOOG,2016-07-05,Low,688.880005
GOOG,2016-07-06,Low,689.090027
GOOG,2016-07-07,Low,688.215027
GOOG,2016-07-08,Low,696.434998
GOOG,2016-07-11,Low,707.23999
GOOG,2016-07-12,Low,715.909973
GOOG,2016-07-13,Low,716.849976
GOOG,2016-07-14,Low,718.030029
GOOG,2016-07-15,Low,719.054993
GOOG,2016-07-18,Low,721.190002
GOOG,2016-07-19,Low,729.0
GOOG,2016-07-20,Low,737.099976
GOOG,2016-07-21,Low,735.830994
GOOG,2016-07-22,Low,736.559998
GOOG,2016-07-25,Low,737.5
GOOG,2016-07-26,Low,734.27002
GOOG,2016-07-27,Low,737.0
GOOG,2016-07-28,Low,739.299988
GOOG,2016-07-29,Low,766.77002
GOOG,2016-08-01,Low,761.090027
GOOG,2016-08-02,Low,767.849976
GOOG,2016-08-03,Low,766.820007
GOOG,2016-08-04,Low,768.794983
GOOG,2016-08-05,Low,772.340027
GOOG,2016-08-08,Low,778.091003
GOOG,2016-08-09,Low,780.570007
GOOG,2016-08-10,Low,782.778015
GOOG,2016-08-11,Low,782.969971
GOOG,2016-08-12,Low,780.400024
GOOG,2016-08-15,Low,780.109985
GOOG,2016-08-16,Low,773.44397
GOOG,2016-08-17,Low,773.530029
GOOG,2016-08-18,Low,777.0
GOOG,2016-08-19,Low,773.130005
GOOG,2016-08-22,Low,770.049988
GOOG,2016-08-23,Low,771.784973
GOOG,2016-08-24,Low,767.070007
GOOG,2016-08-25,Low,763.184998
GOOG,2016-08-26,Low,765.849976
GOOG,2016-08-29,Low,766.61499
GOOG,2016-08-30,Low,766.840027
GOOG,2016-08-31,Low,765.380005
GOOG,2016-09-01,Low,764.299988
GOOG,2016-09-02,Low,768.409973
GOOG,2016-09-06,Low,771.0
GOOG,2016-09-07,Low,776.200012
GOOG,2016-09-08,Low,773.580017
GOOG,2016-09-09,Low,759.659973
GOOG,2016-09-12,Low,754.0
GOOG,2016-09-13,Low,755.799988
GOOG,2016-09-14,Low,759.109985
GOOG,2016-09-15,Low,759.960022
GOOG,2016-09-16,Low,764.659973
GOOG,2016-09-19,Low,764.440979
GOOG,2016-09-20,Low,768.530029
GOOG,2016-09-21,Low,768.301025
GOOG,2016-09-22,Low,778.440002
GOOG,2016-09-23,Low,784.150024
GOOG,2016-09-26,Low,773.070007
GOOG,2016-09-27,Low,774.307983
GOOG,2016-09-28,Low,774.969971
GOOG,2016-09-29,Low,774.231995
GOOG,2016-09-30,Low,774.090027
GOOG,2016-10-03,Low,769.5
GOOG,2016-10-04,Low,772.890015
GOOG,2016-10-05,Low,775.650024
GOOG,2016-10-06,Low,775.539978
GOOG,2016-10-07,Low,770.75
GOOG,2016-10-10,Low,775.869995
GOOG,2016-10-11,Low,780.580017
GOOG,2016-10-12,Low,782.059998
GOOG,2016-10-13,Low,773.0
GOOG,2016-10-14,Low,776.0
GOOG,2016-10-17,Low,777.5
GOOG,2016-10-18,Low,785.565002
GOOG,2016-10-19,Low,798.030029
GOOG,2016-10-20,Low,796.030029
GOOG,2016-10-21,Low,794.0
GOOG,2016-10-24,Low,804.820007
GOOG,2016-10-25,Low,805.140015
GOOG,2016-10-26,Low,796.320007
GOOG,2016-10-27,Low,791.5
GOOG,2016-10-28,Low,793.590027
GOOG,2016-10-31,Low,784.0
GOOG,2016-11-01,Low,775.539978
GOOG,2016-11-02,Low,763.450012
GOOG,2016-11-03,Low,759.030029
GOOG,2016-11-04,Low,750.560974
GOOG,2016-11-07,Low,772.549988
GOOG,2016-11-08,Low,780.190002
GOOG,2016-11-09,Low,771.669983
GOOG,2016-11-10,Low,752.179993
GOOG,2016-11-11,Low,750.380005
GOOG,2016-11-14,Low,727.539978
GOOG,2016-11-15,Low,746.969971
GOOG,2016-11-16,Low,750.51001
GOOG,2016-11-17,Low,764.22998
GOOG,2016-11-18,Low,760.0
GOOG,2016-11-21,Low,760.599976
GOOG,2016-11-22,Low,767.0
GOOG,2016-11-23,Low,755.25
GOOG,2016-11-25,Low,760.52002
GOOG,2016-11-28,Low,759.799988
GOOG,2016-11-29,Low,768.23999
GOOG,2016-11-30,Low,754.830017
GOOG,2016-12-01,Low,737.025024
GOOG,2016-12-02,Low,743.099976
GOOG,2016-12-05,Low,752.900024
GOOG,2016-12-06,Low,757.340027
GOOG,2016-12-07,Low,755.799988
GOOG,2016-12-08,Low,767.22998
GOOG,2016-12-09,Low,779.020996
