Date,Metric,AAPL,GOOG
2014-10-14,Low,98.57,530.254395
2014-10-15,High,99.150002,529.886414
2014-10-15,Low,95.18,515.465698
2014-10-16,High,97.720001,526.534851
2014-10-16,Low,95.410004,512.183716
2014-10-17,High,99.0,528.076355
2014-10-17,Low,96.809998,505.749115
2014-10-20,High,99.959999,518.906799
2014-10-20,Low,98.220001,505.321472
2014-10-21,High,103.019997,523.909241
2014-10-21,Low,101.269997,516.27124
2014-10-22,High,104.110001,536.848145
2014-10-22,Low,102.599998,525.908264
2014-10-23,High,105.050003,544.227539
2014-10-23,Low,103.629997,532.919739
2014-10-24,High,105.489998,541.90033
2014-10-24,Low,104.529999,532.860046
2014-10-27,High,105.480003,541.432922
2014-10-27,Low,104.699997,534.093262
2014-10-28,High,106.739998,545.977905
2014-10-28,Low,105.349998,538.658142
2014-10-29,High,107.370003,551.159424
2014-10-29,Low,106.360001,543.988831
2014-10-30,High,107.349998,549.777039
2014-10-30,Low,105.900002,540.537842
2014-10-31,High,108.040001,556.51001
2014-10-31,Low,107.209999,551.71637
2014-11-03,High,110.300003,554.849121
2014-11-03,Low,108.010002,550.204651
2014-11-04,High,109.489998,552.46228
2014-11-04,Low,107.720001,546.296143
2014-11-05,High,109.300003,553.755127
2014-11-05,Low,108.129997,541.07489
2014-11-06,High,108.790001,543.894348
2014-11-06,Low,107.800003,538.011719
2014-11-07,High,109.32,543.223083
2014-11-07,Low,108.550003,535.724304
2014-11-10,High,109.330002,546.584595
2014-11-10,Low,108.669998,538.061462
2014-11-11,High,109.75,548.921753
2014-11-11,Low,108.400002,543.312561
2014-11-12,High,111.43,547.449829
2014-11-12,Low,109.370003,542.188782
2014-11-13,High,113.449997,546.793457
2014-11-13,Low,111.599998,540.507996
2014-11-14,High,114.190002,543.690491
2014-11-14,Low,111.209999,539.185242
2014-11-17,High,117.279999,540.816284
2014-11-17,Low,113.300003,531.140503
2014-11-18,High,115.690002,538.97644
2014-11-18,Low,113.889999,531.248901
2014-11-19,High,115.739998,535.296631
2014-11-19,Low,113.800003,527.181274
2014-11-20,High,116.860001,532.183777
2014-11-20,Low,114.849998,528.175781
2014-11-21,High,117.57,539.175354
2014-11-21,Low,116.029999,533.625854
2014-11-24,High,118.769997,539.732239
2014-11-24,Low,116.620003,532.690979
2014-11-25,High,119.75,541.005249
2014-11-25,Low,117.449997,535.656677
2014-11-26,High,119.099998,538.588562
2014-11-26,Low,117.830002,534.105225
2014-11-28,High,119.400002,539.036072
2014-11-28,Low,118.050003,533.665649
2014-12-01,High,119.25,538.449341
2014-12-01,Low,111.269997,528.951538
2014-12-02,High,115.75,532.571655
2014-12-02,Low,112.75,526.902832
2014-12-03,High,116.349998,533.064941
2014-12-03,Low,115.110001,526.365784
2014-12-04,High,117.199997,534.40155
2014-12-04,Low,115.290001,525.699402
2014-12-05,High,116.080002,529.975891
2014-12-05,Low,114.639999,521.412964
2014-12-08,High,114.650002,528.096252
2014-12-08,Low,111.620003,520.925659
2014-12-09,High,114.300003,531.268799
2014-12-09,Low,109.349998,517.653687
2014-12-10,High,114.849998,533.397095
2014-12-10,Low,111.540001,522.685974
2014-12-11,High,113.800003,531.000305
2014-12-11,Low,111.339996,524.21759
2014-12-12,High,111.870003,525.609924
2014-12-12,Low,109.580002,515.82373
2014-12-15,High,111.599998,520.239441
2014-12-15,Low,106.349998,510.463196
2014-12-16,High,110.160004,510.244415
2014-12-16,Low,106.260002,486.325928
2014-12-17,High,109.839996,504.227478
2014-12-17,Low,106.82,494.093201
2014-12-18,High,112.650002,511.059906
2014-12-18,Low,110.660004,501.940063
2014-12-19,High,113.239998,514.888855
2014-12-19,Low,111.660004,504.138977
2014-12-22,High,113.489998,523.581055
2014-12-22,Low,111.970001,513.257813
2014-12-23,High,113.330002,531.63678
2014-12-23,Low,112.459999,523.411987
2014-12-24,High,112.709999,528.851074
2014-12-24,Low,112.010002,524.138
2014-12-26,High,114.519997,531.328491
2014-12-26,Low,112.010002,524.426392
2014-12-29,High,114.769997,532.551758
2014-12-29,Low,113.699997,527.112671
2014-12-30,High,113.919998,528.245422
2014-12-30,Low,112.110001,524.247375
2014-12-31,High,113.129997,529.6875
2014-12-31,Low,110.209999,522.924683
2015-01-02,High,111.440002,528.362366
2015-01-02,Low,107.349998,521.231628
2015-01-05,High,108.650002,521.460388
2015-01-05,Low,105.410004,510.252045
2015-01-06,High,107.43,513.350037
2015-01-06,Low,104.629997,498.3078
2015-01-07,High,108.199997,504.467896
2015-01-07,Low,106.699997,496.915436
2015-01-08,High,112.150002,500.724487
2015-01-08,Low,108.699997,488.312805
2015-01-09,High,113.25,502.156616
2015-01-09,Low,110.209999,492.082062
2015-01-12,High,112.629997,493.261566
2015-01-12,Low,108.800003,484.891632
2015-01-13,High,112.800003,500.227234
2015-01-13,Low,108.910004,489.69519
2015-01-14,High,110.489998,500.475861
2015-01-14,Low,108.5,490.301849
2015-01-15,High,110.059998,502.912445
2015-01-15,Low,106.660004,495.035797
2015-01-16,High,107.580002,505.408722
2015-01-16,Low,105.199997,497.263519
2015-01-20,High,108.970001,509.695129
2015-01-20,Low,106.5,503.246613
2015-01-21,High,111.059998,516.437988
2015-01-21,Low,108.269997,503.429596
2015-01-22,High,112.470001,533.394714
2015-01-22,Low,109.720001,516.855713
2015-01-23,High,113.75,539.202759
2015-01-23,Low,111.529999,530.082947
2015-01-26,High,114.360001,536.05011
2015-01-26,Low,112.800003,526.771179
2015-01-27,High,112.480003,527.795532
2015-01-27,Low,109.029999,515.354004
2015-01-28,High,118.120003,520.127686
2015-01-28,Low,115.309998,507.208801
2015-01-29,High,119.190002,508.292847
2015-01-29,Low,115.559998,498.45697
2015-01-30,High,120.0,536.915344
2015-01-30,Low,116.849998,512.698608
2015-02-02,High,119.169998,530.082947
2015-02-02,Low,116.080002,515.712036
2015-02-03,High,119.089996,530.480713
2015-02-03,Low,117.610001,520.39624
2015-02-04,High,120.510002,529.756714
2015-02-04,Low,118.309998,518.417114
2015-02-05,High,120.230003,525.607544
2015-02-05,Low,119.25,519.232666
2015-02-06,High,120.25,534.259949
2015-02-06,Low,118.449997,523.528992
2015-02-09,High,119.839996,529.088379
2015-02-09,Low,118.43,523.141113
2015-02-10,High,122.150002,534.757202
2015-02-10,Low,120.160004,524.036194
2015-02-11,High,124.919998,535.503113
2015-02-11,Low,122.5,530.458862
2015-02-12,High,127.480003,541.838257
2015-02-12,Low,125.57,531.746765
2015-02-13,High,127.279999,546.900391
2015-02-13,Low,125.650002,540.157471
2015-02-17,High,128.880005,546.989868
2015-02-17,Low,126.919998,538.128662
2015-02-18,High,128.779999,542.504578
2015-02-18,Low,127.449997,534.568237
2015-02-19,High,129.029999,540.140015
2015-02-19,Low,128.330002,535.067932
2015-02-20,High,129.5,540.774109
2015-02-20,Low,128.050003,532.867615
2015-02-23,High,133.0,533.503113
2015-02-23,Low,129.660004,526.512573
2015-02-24,High,133.600006,533.852173
2015-02-24,Low,131.169998,525.358948
2015-02-25,High,131.600006,543.230591
2015-02-25,Low,128.149994,532.514526
2015-02-26,High,130.869995,553.096313
2015-02-26,Low,126.610001,538.536377
2015-02-27,High,130.570007,561.619385
2015-02-27,Low,128.240005,549.874023
2015-03-02,High,130.279999,569.018677
2015-03-02,Low,128.300003,555.692017
2015-03-03,High,129.520004,572.240906
2015-03-03,Low,128.089996,563.419495
2015-03-04,High,129.559998,573.951538
2015-03-04,Low,128.320007,564.901306
2015-03-05,High,128.75,574.747131
2015-03-05,Low,125.760002,570.27179
2015-03-06,High,129.369995,573.523865
2015-03-06,Low,126.260002,563.658142
2015-03-09,High,129.570007,567.148926
2015-03-09,Low,125.059998,560.450806
2015-03-10,High,127.220001,561.758606
2015-03-10,Low,123.800003,551.694031
2015-03-11,High,124.769997,555.085327
2015-03-11,Low,122.110001,547.666138
2015-03-12,High,124.900002,553.325012
2015-03-12,Low,121.629997,547.447388
2015-03-13,High,125.400002,555.343933
2015-03-13,Low,122.580002,541.241516
2015-03-16,High,124.949997,553.802368
2015-03-16,Low,122.870003,543.01178
2015-03-17,High,127.32,550.769104
2015-03-17,Low,125.650002,545.000854
2015-03-18,High,129.160004,556.71637
2015-03-18,Low,126.370003,544.006287
2015-03-19,High,129.25,557.730774
2015-03-19,Low,127.400002,553.101257
2015-03-20,High,128.399994,558.645752
2015-03-20,Low,125.160004,555.990356
2015-03-23,High,127.849998,559.282227
2015-03-23,Low,126.519997,552.787964
2015-03-24,High,128.039993,571.445313
2015-03-24,Low,126.559998,558.13855
2015-03-25,High,126.82,569.128052
2015-03-25,Low,123.379997,555.682068
2015-03-26,High,124.879997,555.841187
2015-03-26,Low,122.599998,547.636353
2015-03-27,High,124.699997,552.240967
2015-03-27,Low,122.910004,545.130127
2015-03-30,High,126.400002,550.440918
2015-03-30,Low,124.0,545.169922
2015-03-31,High,126.489998,551.674133
2015-03-31,Low,124.360001,543.727844
2015-04-01,High,125.120003,548.123657
2015-04-01,Low,123.099998,536.547363
2015-04-02,High,125.559998,537.889954
2015-04-02,Low,124.190002,530.925293
2015-04-06,High,127.510002,535.463318
2015-04-06,Low,124.330002,526.671692
2015-04-07,High,128.119995,539.71991
2015-04-07,Low,125.980003,533.066528
2015-04-08,High,126.400002,540.873535
2015-04-08,Low,124.970001,535.433472
2015-04-09,High,126.580002,538.983948
2015-04-09,Low,124.660004,532.559326
2015-04-10,High,127.209999,539.322083
2015-04-10,Low,125.260002,534.369324
2015-04-13,High,128.570007,541.082397
2015-04-13,Low,126.610001,534.369324
2015-04-14,High,127.290001,534.62793
2015-04-14,Low,125.910004,525.201782
2015-04-15,High,127.129997,531.805847
2015-04-15,Low,126.010002,520.358765
2015-04-16,High,127.099998,532.658752
2015-04-16,Low,126.110001,526.711487
2015-04-17,High,126.139999,526.940247
2015-04-17,Low,124.459999,518.158569
2015-04-20,High,128.119995,533.156006
2015-04-20,Low,125.169998,521.629456
2015-04-21,High,128.199997,536.440369
2015-04-21,Low,126.669998,530.756592
2015-04-22,High,128.869995,538.118713
2015-04-22,Low,126.32,528.839783
2015-04-23,High,130.419998,547.944641
2015-04-23,Low,128.139999,537.273376
2015-04-24,High,130.630005,568.01416
2015-04-24,Low,129.229996,554.200195
2015-04-27,High,133.130005,565.950012
2015-04-27,Low,131.149994,553.200012
2015-04-28,High,134.539993,556.02002
2015-04-28,Low,129.570007,550.366028
2015-04-29,High,131.589996,553.679993
2015-04-29,Low,128.300003,546.905029
2015-04-30,High,128.639999,548.590027
2015-04-30,Low,124.580002,535.049988
2015-05-01,High,130.130005,539.539978
2015-05-01,Low,125.300003,532.099976
2015-05-04,High,130.570007,544.070007
2015-05-04,Low,128.259995,535.059998
2015-05-05,High,128.449997,539.73999
2015-05-05,Low,125.779999,530.390991
2015-05-06,High,126.75,532.380005
2015-05-06,Low,123.360001,521.085022
2015-05-07,High,126.080002,533.460022
2015-05-07,Low,124.019997,521.75
2015-05-08,High,127.620003,541.150024
2015-05-08,Low,126.110001,525.0
2015-05-11,High,127.559998,541.97998
2015-05-11,Low,125.629997,535.400024
2015-05-12,High,126.879997,533.208984
2015-05-12,Low,124.82,525.26001
2015-05-13,High,127.190002,534.322021
2015-05-13,Low,125.870003,528.655029
2015-05-14,High,128.949997,539.0
2015-05-14,Low,127.160004,532.409973
2015-05-15,High,129.490005,539.273987
2015-05-15,Low,128.210007,530.380005
2015-05-18,High,130.720001,534.820007
2015-05-18,Low,128.360001,528.849976
2015-05-19,High,130.880005,540.659973
2015-05-19,Low,129.639999,533.039978
2015-05-20,High,130.979996,542.919983
2015-05-20,Low,129.339996,532.971985
2015-05-21,High,131.630005,543.840027
2015-05-21,Low,129.830002,535.97998
2015-05-22,High,132.970001,544.190002
2015-05-22,Low,131.399994,539.51001
2015-05-26,High,132.910004,539.0
2015-05-26,Low,129.119995,529.880005
2015-05-27,High,132.259995,540.549988
2015-05-27,Low,130.050003,531.710022
2015-05-28,High,131.949997,540.609985
2015-05-28,Low,131.100006,536.25
2015-05-29,High,131.449997,538.630005
2015-05-29,Low,129.899994,531.450012
2015-06-01,High,131.389999,536.789978
2015-06-01,Low,130.050003,529.76001
2015-06-02,High,130.660004,543.0
2015-06-02,Low,129.320007,531.330017
2015-06-03,High,130.940002,543.5
2015-06-03,Low,129.899994,537.109985
2015-06-04,High,130.580002,540.590027
2015-06-04,Low,128.910004,534.320007
2015-06-05,High,129.690002,537.200012
2015-06-05,Low,128.360001,532.52002
2015-06-08,High,129.210007,534.119995
2015-06-08,Low,126.830002,526.23999
2015-06-09,High,128.080002,529.200012
2015-06-09,Low,125.620003,523.01001
2015-06-10,High,129.339996,538.359985
2015-06-10,Low,127.849998,529.349976
2015-06-11,High,130.179993,538.97998
2015-06-11,Low,128.479996,533.02002
2015-06-12,High,128.330002,533.119995
2015-06-12,Low,127.110001,530.159973
2015-06-15,High,127.239998,528.299988
2015-06-15,Low,125.709999,524.0
2015-06-16,High,127.849998,529.640015
2015-06-16,Low,126.370003,525.559998
2015-06-17,High,127.879997,530.97998
2015-06-17,Low,126.739998,525.099976
2015-06-18,High,128.309998,538.150024
2015-06-18,Low,127.220001,530.789978
2015-06-19,High,127.82,538.25
2015-06-19,Low,126.400002,533.01001
2015-06-22,High,128.059998,543.73999
2015-06-22,Low,127.080002,537.530029
2015-06-23,High,127.610001,541.499023
2015-06-23,Low,126.879997,535.25
2015-06-24,High,129.800003,540.0
2015-06-24,Low,127.120003,535.659973
2015-06-25,High,129.199997,540.900024
2015-06-25,Low,127.5,535.22998
2015-06-26,High,127.989998,537.76001
2015-06-26,Low,126.510002,531.349976
2015-06-29,High,126.470001,528.609985
2015-06-29,Low,124.480003,520.539978
2015-06-30,High,126.120003,526.25
2015-06-30,Low,124.860001,520.5
2015-07-01,High,126.940002,525.690002
2015-07-01,Low,125.989998,518.22998
2015-07-02,High,126.690002,524.650024
2015-07-02,Low,125.769997,521.080017
2015-07-06,High,126.230003,525.25
2015-07-06,Low,124.849998,519.0
2015-07-07,High,126.150002,526.179993
2015-07-07,Low,123.769997,515.179993
2015-07-08,High,124.639999,522.734009
2015-07-08,Low,122.540001,516.109985
2015-07-09,High,124.059998,523.77002
2015-07-09,Low,119.220001,520.349976
2015-07-10,High,123.849998,532.559998
2015-07-10,Low,121.209999,525.549988
2015-07-13,High,125.760002,547.109985
2015-07-13,Low,124.32,532.400024
2015-07-14,High,126.370003,565.848999
2015-07-14,Low,125.040001,546.710022
2015-07-15,High,127.150002,566.502991
2015-07-15,Low,125.580002,556.789978
2015-07-16,High,128.570007,580.679993
2015-07-16,Low,127.349998,565.0
2015-07-17,High,129.619995,674.468018
2015-07-17,Low,128.309998,645.0
2015-07-20,High,132.970001,668.880005
2015-07-20,Low,130.699997,653.01001
2015-07-21,High,132.919998,673.0
2015-07-21,Low,130.320007,654.299988
2015-07-22,High,125.5,678.640015
2015-07-22,Low,121.989998,659.0
2015-07-23,High,127.089996,663.630005
2015-07-23,Low,125.059998,641.0
2015-07-24,High,125.739998,648.169983
2015-07-24,Low,123.900002,622.52002
2015-07-27,High,123.610001,634.299988
2015-07-27,Low,122.120003,620.5
2015-07-28,High,123.910004,632.830017
2015-07-28,Low,122.550003,623.309998
2015-07-29,High,123.5,633.359985
2015-07-29,Low,122.269997,622.650024
2015-07-30,High,122.57,635.219971
2015-07-30,Low,121.709999,622.049988
2015-07-31,High,122.639999,632.909973
2015-07-31,Low,120.910004,625.5
2015-08-03,High,122.57,633.05603
2015-08-03,Low,117.519997,625.340027
2015-08-04,High,117.699997,634.809998
2015-08-04,Low,113.25,627.159973
2015-08-05,High,117.440002,647.859985
2015-08-05,Low,112.099998,633.159973
2015-08-06,High,116.5,645.379028
2015-08-06,Low,114.120003,632.25
2015-08-07,High,116.25,642.679993
2015-08-07,Low,114.5,629.710022
2015-08-10,High,119.989998,643.440002
2015-08-10,Low,116.529999,631.249023
2015-08-11,High,118.18,674.900024
2015-08-11,Low,113.330002,654.27002
2015-08-12,High,115.419998,665.0
2015-08-12,Low,109.629997,652.289978
2015-08-13,High,116.400002,664.5
2015-08-13,Low,114.540001,651.661011
2015-08-14,High,116.309998,659.85498
2015-08-14,Low,114.010002,652.659973
2015-08-17,High,117.650002,661.380005
2015-08-17,Low,115.5,651.23999
2015-08-18,High,117.440002,664.0
2015-08-18,Low,116.010002,653.460022
2015-08-19,High,116.519997,667.0
2015-08-19,Low,114.68,654.190002
2015-08-20,High,114.349998,662.98999
2015-08-20,Low,111.629997,642.900024
2015-08-21,High,111.900002,640.049988
2015-08-21,Low,105.650002,612.330017
2015-08-24,High,108.800003,599.330017
2015-08-24,Low,92.0,565.049988
2015-08-25,High,111.110001,617.450012
2015-08-25,Low,103.5,581.109985
2015-08-26,High,109.889999,631.710022
2015-08-26,Low,105.050003,599.049988
2015-08-27,High,113.239998,643.590027
2015-08-27,Low,110.019997,622.0
2015-08-28,High,113.309998,636.880005
2015-08-28,Low,111.540001,624.559998
2015-08-31,High,114.529999,635.799988
2015-08-31,Low,112.0,617.679993
2015-09-01,High,111.879997,612.859985
2015-09-01,Low,107.360001,594.099976
2015-09-02,High,112.339996,614.340027
2015-09-02,Low,109.129997,599.710022
2015-09-03,High,112.779999,619.710022
2015-09-03,Low,110.040001,602.820984
2015-09-04,High,110.449997,603.469971
2015-09-04,Low,108.510002,595.25
2015-09-08,High,112.559998,616.309998
2015-09-08,Low,110.32,604.119995
2015-09-09,High,114.019997,626.52002
2015-09-09,Low,109.769997,609.599976
2015-09-10,High,113.279999,624.159973
2015-09-10,Low,109.900002,611.429993
2015-09-11,High,114.209999,625.780029
2015-09-11,Low,111.760002,617.419983
2015-09-14,High,116.889999,625.859985
2015-09-14,Low,114.860001,619.429993
2015-09-15,High,116.529999,638.700012
2015-09-15,Low,114.419998,623.780029
2015-09-16,High,116.540001,637.950012
2015-09-16,Low,115.440002,632.320007
2015-09-17,High,116.489998,650.900024
2015-09-17,Low,113.720001,635.02002
2015-09-18,High,114.300003,640.0
2015-09-18,Low,111.870003,627.02002
2015-09-21,High,115.370003,636.48999
2015-09-21,Low,113.660004,625.940002
2015-09-22,High,114.18,627.549988
2015-09-22,Low,112.519997,615.429993
2015-09-23,High,114.720001,628.929993
2015-09-23,Low,113.300003,620.0
2015-09-24,High,115.5,627.320007
2015-09-24,Low,112.370003,612.400024
2015-09-25,High,116.690002,629.77002
2015-09-25,Low,114.019997,611.0
2015-09-28,High,114.57,614.60498
2015-09-28,Low,112.440002,589.380005
2015-09-29,High,113.510002,605.0
2015-09-29,Low,107.860001,590.219971
2015-09-30,High,111.540001,608.76001
2015-09-30,Low,108.730003,600.72998
2015-10-01,High,109.620003,612.090027
2015-10-01,Low,107.309998,599.849976
2015-10-02,High,111.010002,627.340027
2015-10-02,Low,107.550003,603.130005
2015-10-05,High,111.370003,643.01001
2015-10-05,Low,109.07,627.0
2015-10-06,High,111.739998,649.25
2015-10-06,Low,109.769997,636.530029
